AAPL@2001-12-24,21.3600
IBM@2016-06-21,154.0500
NVDA@2011-05-27,19.5000
IBM@2020-10-16,125.9300
IBM@2016-06-22,152.9200
NVDA@2019-10-24,196.8600
AAPL@2001-12-26,21.4900
IBM@2020-10-15,124.8900
IBM@2016-06-23,155.3500
NVDA@2019-10-25,204.5400
AAPL@2001-12-27,22.0700
IBM@2020-10-14,125.9400
IBM@2016-06-24,146.5900
NVDA@2019-10-22,195.6100
AAPL@2001-12-20,20.6700
IBM@2020-10-13,125.1000
NVDA@2019-10-23,195.0900
AAPL@2001-12-21,21.0000
IBM@2020-10-12,127.2100
IBM@2016-06-27,143.5000
NVDA@2019-10-21,196.0100
IBM@2016-06-28,145.7000
IBM@2016-06-29,148.4600
NVDA@2019-10-30,203.0000
IBM@2020-10-19,125.5200
IBM@2019-08-12,134.1200
IBM@2019-08-16,133.7600
IBM@2019-08-15,131.9200
IBM@2019-08-14,131.2500
IBM@2019-08-13,135.7900
IBM@2020-09-30,121.6700
NVDA@2020-11-20,523.5100
AAPL@2001-12-17,20.6200
AAPL@2001-12-18,21.0100
AAPL@2001-12-19,21.6200
IBM@2016-06-30,151.7800
AAPL@2001-12-13,21.0000
AAPL@2001-12-14,20.3900
NVDA@2020-11-27,530.4500
NVDA@2020-11-25,529.3900
AAPL@2001-12-10,22.5400
NVDA@2020-11-24,518.3100
AAPL@2001-12-11,21.7800
NVDA@2020-11-23,525.6000
AAPL@2001-12-12,21.4900
IBM@2020-09-28,121.7300
IBM@2020-09-29,120.9400
AAPL@2006-03-30,62.7500
IBM@2020-09-24,118.0900
AAPL@2006-03-31,62.7200
IBM@2020-09-23,118.8300
IBM@2020-09-25,118.9500
IBM@2020-09-22,120.5100
NVDA@2020-11-30,536.0600
IBM@2020-09-21,120.2500
AAPL@2015-08-12,115.2400
AAPL@2001-12-06,22.7800
AAPL@2015-08-11,113.4900
AAPL@2001-12-07,22.5400
AAPL@2015-08-10,119.7200
AAPL@2001-12-03,21.0500
AAPL@2001-12-04,22.4000
AAPL@2001-12-05,23.7600
AAPL@2015-08-05,115.4000
IBM@2020-09-17,124.9200
AAPL@2015-08-04,114.6400
IBM@2020-09-16,124.2200
AAPL@2015-08-03,118.4400
IBM@2020-09-18,122.7600
AAPL@2015-08-07,115.5200
IBM@2020-09-15,122.4400
AAPL@2015-08-06,115.1300
IBM@2020-09-14,122.0900
IBM@2020-09-11,121.4600
IBM@2020-09-10,120.5600
NVDA@2020-11-06,582.4800
NVDA@2020-11-05,566.4000
NVDA@2020-11-04,551.7700
NVDA@2020-11-03,520.7800
NVDA@2020-11-02,503.2300
AAPL@2006-03-16,64.3100
AAPL@2006-03-17,64.6600
